[ 2026-05-14 11:56:07 | node_34 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:33 | node_7 | INFO ] 🧩 Model added for round 95 (6/7) from ['node_36']
[ 2026-05-14 11:58:33 | node_29 | INFO ] 🧩 Model added for round 95 (6/8) from ['node_47']
[ 2026-05-14 11:58:33 | node_3 | INFO ] 🧩 Model added for round 95 (10/10) from ['node_12']
[ 2026-05-14 11:58:33 | node_30 | INFO ] 🧩 Model added for round 95 (7/11) from ['node_19']
[ 2026-05-14 11:58:33 | node_48 | INFO ] 🧩 Model added for round 95 (2/6) from ['node_20']
[ 2026-05-14 11:58:33 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:34 | node_32 | INFO ] 🧩 Model added for round 95 (6/8) from ['node_6']
[ 2026-05-14 11:58:34 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:34 | node_26 | INFO ] 🧩 Model added for round 95 (10/12) from ['node_25']
[ 2026-05-14 11:58:34 | node_38 | INFO ] 🧩 Model added for round 95 (6/9) from ['node_11']
[ 2026-05-14 11:58:34 | node_44 | INFO ] 🧩 Model added for round 95 (4/9) from ['node_32']
[ 2026-05-14 11:58:34 | node_14 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:35 | node_39 | INFO ] 🧩 Model added for round 95 (7/8) from ['node_28']
[ 2026-05-14 11:58:35 | node_12 | INFO ] 🧩 Model added for round 95 (15/15) from ['node_36']
[ 2026-05-14 11:58:35 | node_20 | INFO ] 🧩 Model added for round 95 (8/8) from ['node_22']
[ 2026-05-14 11:58:35 | node_27 | INFO ] 🧩 Model added for round 95 (5/6) from ['node_26']
[ 2026-05-14 11:58:35 | node_32 | INFO ] 🧩 Model added for round 95 (7/8) from ['node_47']
[ 2026-05-14 11:58:35 | node_19 | INFO ] 🧩 Model added for round 95 (11/11) from ['node_38']
[ 2026-05-14 11:58:36 | node_36 | INFO ] 🧩 Model added for round 95 (9/12) from ['node_42']
[ 2026-05-14 11:58:36 | node_13 | INFO ] 🧩 Model added for round 95 (9/10) from ['node_12']
[ 2026-05-14 11:58:36 | node_22 | INFO ] 🧩 Model added for round 95 (12/13) from ['node_43']
[ 2026-05-14 11:58:36 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:36 | node_37 | INFO ] 🧩 Model added for round 95 (8/10) from ['node_19']
[ 2026-05-14 11:58:36 | node_26 | INFO ] 🧩 Model added for round 95 (11/12) from ['node_17']
[ 2026-05-14 11:58:36 | node_20 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:36 | node_38 | INFO ] 🧩 Model added for round 95 (7/9) from ['node_6']
[ 2026-05-14 11:58:36 | node_40 | INFO ] 🧩 Model added for round 95 (8/10) from ['node_11']
[ 2026-05-14 11:58:36 | node_47 | INFO ] 🧩 Model added for round 95 (4/6) from ['node_32']
[ 2026-05-14 11:58:36 | node_29 | INFO ] 🧩 Model added for round 95 (7/8) from ['node_25']
[ 2026-05-14 11:58:37 | node_40 | INFO ] 🧩 Model added for round 95 (9/10) from ['node_28']
[ 2026-05-14 11:58:37 | node_28 | INFO ] 🧩 Model added for round 95 (14/15) from ['node_26']
[ 2026-05-14 11:58:37 | node_34 | INFO ] 🎉 Round 95 of 100 finished.
[ 2026-05-14 11:58:37 | node_23 | INFO ] 🧩 Model added for round 95 (9/10) from ['node_22']
[ 2026-05-14 11:58:37 | node_34 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 11:58:37 | node_44 | INFO ] 🧩 Model added for round 95 (5/9) from ['node_47']
[ 2026-05-14 11:58:37 | node_34 | INFO ] ♻️ Proactively processing 8 early models for round 95.
[ 2026-05-14 11:58:37 | node_34 | INFO ] 🧩 Model added for round 95 (1/11) from ['node_7']
[ 2026-05-14 11:58:37 | node_20 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:37 | node_34 | INFO ] 🧩 Model added for round 95 (2/11) from ['node_2']
[ 2026-05-14 11:58:37 | node_34 | INFO ] 🧩 Model added for round 95 (3/11) from ['node_31']
[ 2026-05-14 11:58:37 | node_34 | INFO ] 🧩 Model added for round 95 (4/11) from ['node_13']
[ 2026-05-14 11:58:37 | node_34 | INFO ] 🧩 Model added for round 95 (5/11) from ['node_44']
[ 2026-05-14 11:58:38 | node_34 | INFO ] 🧩 Model added for round 95 (6/11) from ['node_23']
[ 2026-05-14 11:58:38 | node_31 | INFO ] 🧩 Model added for round 95 (6/8) from ['node_12']
[ 2026-05-14 11:58:38 | node_48 | INFO ] 🧩 Model added for round 95 (3/6) from ['node_32']
[ 2026-05-14 11:58:38 | node_27 | INFO ] 🧩 Model added for round 95 (6/6) from ['node_38']
[ 2026-05-14 11:58:38 | node_34 | INFO ] 🧩 Model added for round 95 (7/11) from ['node_28']
[ 2026-05-14 11:58:38 | node_34 | INFO ] 🧩 Model added for round 95 (8/11) from ['node_6']
[ 2026-05-14 11:58:38 | node_34 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 11:58:38 | node_38 | INFO ] 🧩 Model added for round 95 (8/9) from ['node_19']
[ 2026-05-14 11:58:38 | node_40 | INFO ] 🧩 Model added for round 95 (10/10) from ['node_6']
[ 2026-05-14 11:58:38 | node_17 | INFO ] 🧩 Model added for round 95 (14/14) from ['node_36']
[ 2026-05-14 11:58:38 | node_46 | INFO ] 🧩 Model added for round 95 (6/9) from ['node_42']
[ 2026-05-14 11:58:38 | node_31 | INFO ] 🧩 Model added for round 95 (7/8) from ['node_43']
[ 2026-05-14 11:58:38 | node_27 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:38 | node_30 | INFO ] 🧩 Model added for round 95 (8/11) from ['node_25']
[ 2026-05-14 11:58:38 | node_36 | INFO ] 🧩 Model added for round 95 (10/12) from ['node_17']
[ 2026-05-14 11:58:38 | node_34 | INFO ] 🎓 Training step done.
[ 2026-05-14 11:58:38 | node_43 | INFO ] 🧩 Model added for round 95 (9/12) from ['node_11']
[ 2026-05-14 11:58:39 | node_40 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:39 | node_41 | INFO ] 🧩 Model added for round 95 (4/6) from ['node_28']
[ 2026-05-14 11:58:39 | node_30 | INFO ] 🧩 Model added for round 95 (9/11) from ['node_22']
[ 2026-05-14 11:58:39 | node_30 | INFO ] 🧩 Model added for round 95 (10/11) from ['node_38']
[ 2026-05-14 11:58:39 | node_27 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:40 | node_35 | INFO ] 🧩 Model added for round 95 (7/8) from ['node_12']
[ 2026-05-14 11:58:40 | node_36 | INFO ] 🧩 Model added for round 95 (11/12) from ['node_26']
[ 2026-05-14 11:58:40 | node_49 | INFO ] 🧩 Model added for round 95 (6/10) from ['node_19']
[ 2026-05-14 11:58:40 | node_44 | INFO ] 🧩 Model added for round 95 (6/9) from ['node_43']
[ 2026-05-14 11:58:40 | node_48 | INFO ] 🧩 Model added for round 95 (4/6) from ['node_42']
[ 2026-05-14 11:58:40 | node_40 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:40 | node_41 | INFO ] 🧩 Model added for round 95 (5/6) from ['node_6']
[ 2026-05-14 11:58:40 | node_42 | INFO ] 🧩 Model added for round 95 (5/7) from ['node_28']
[ 2026-05-14 11:58:41 | node_34 | INFO ] 🧩 Model added for round 95 (9/11) from ['node_25']
[ 2026-05-14 11:58:41 | node_21 | INFO ] 🧩 Model added for round 95 (9/9) from ['node_36']
[ 2026-05-14 11:58:41 | node_29 | INFO ] 🧩 Model added for round 95 (8/8) from ['node_17']
[ 2026-05-14 11:58:41 | node_11 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:42 | node_34 | INFO ] 🧩 Model added for round 95 (10/11) from ['node_22']
[ 2026-05-14 11:58:42 | node_36 | INFO ] 🧩 Model added for round 95 (12/12) from ['node_12']
[ 2026-05-14 11:58:42 | node_21 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:42 | node_29 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:42 | node_44 | INFO ] 🧩 Model added for round 95 (7/9) from ['node_6']
[ 2026-05-14 11:58:42 | node_47 | INFO ] 🧩 Model added for round 95 (5/6) from ['node_28']
[ 2026-05-14 11:58:42 | node_49 | INFO ] 🧩 Model added for round 95 (7/10) from ['node_43']
[ 2026-05-14 11:58:42 | node_39 | INFO ] 🧩 Model added for round 95 (8/8) from ['node_26']
[ 2026-05-14 11:58:42 | node_19 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:43 | node_32 | INFO ] 🧩 Model added for round 95 (8/8) from ['node_17']
[ 2026-05-14 11:58:43 | node_39 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:43 | node_29 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:43 | node_26 | INFO ] 🧩 Model added for round 95 (12/12) from ['node_36']
[ 2026-05-14 11:58:43 | node_45 | INFO ] 🧩 Model added for round 95 (6/6) from ['node_25']
[ 2026-05-14 11:58:43 | node_21 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:43 | node_11 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:43 | node_32 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:44 | node_34 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 11:58:44 | node_45 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:44 | node_34 | INFO ] ✅ [FORCE] Local model added for round 95. (11/11)
[ 2026-05-14 11:58:44 | node_34 | INFO ] 📤 Sending model to 10 direct neighbors: ['node_2', 'node_6', 'node_7', 'node_13', 'node_22', 'node_23', 'node_25', 'node_28', 'node_31', 'node_44']
[ 2026-05-14 11:58:44 | node_35 | INFO ] 🧩 Model added for round 95 (8/8) from ['node_22']
[ 2026-05-14 11:58:44 | node_46 | INFO ] 🧩 Model added for round 95 (7/9) from ['node_6']
[ 2026-05-14 11:58:44 | node_44 | INFO ] 🧩 Model added for round 95 (8/9) from ['node_26']
[ 2026-05-14 11:58:44 | node_37 | INFO ] 🧩 Model added for round 95 (9/10) from ['node_12']
[ 2026-05-14 11:58:44 | node_2 | INFO ] 🧩 Model added for round 95 (10/10) from ['node_34']
[ 2026-05-14 11:58:45 | node_39 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:45 | node_19 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:45 | node_35 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:45 | node_49 | INFO ] 🧩 Model added for round 95 (8/10) from ['node_25']
[ 2026-05-14 11:58:45 | node_38 | INFO ] 🧩 Model added for round 95 (9/9) from ['node_17']
[ 2026-05-14 11:58:45 | node_45 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:45 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:45 | node_32 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:46 | node_38 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:46 | node_30 | INFO ] 🧩 Model added for round 95 (11/11) from ['node_36']
[ 2026-05-14 11:58:46 | node_43 | INFO ] 🧩 Model added for round 95 (10/12) from ['node_22']
[ 2026-05-14 11:58:46 | node_35 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:47 | node_30 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:47 | node_6 | INFO ] 🧩 Model added for round 95 (15/15) from ['node_34']
[ 2026-05-14 11:58:47 | node_42 | INFO ] 🧩 Model added for round 95 (6/7) from ['node_12']
[ 2026-05-14 11:58:47 | node_26 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:47 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:47 | node_43 | INFO ] 🧩 Model added for round 95 (11/12) from ['node_17']
[ 2026-05-14 11:58:47 | node_38 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:48 | node_6 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:48 | node_37 | INFO ] 🧩 Model added for round 95 (10/10) from ['node_36']
[ 2026-05-14 11:58:48 | node_43 | INFO ] 🧩 Model added for round 95 (12/12) from ['node_12']
[ 2026-05-14 11:58:48 | node_30 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:49 | node_48 | INFO ] 🧩 Model added for round 95 (5/6) from ['node_22']
[ 2026-05-14 11:58:49 | node_33 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-05-14 11:58:49 | node_37 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:49 | node_24 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 11:58:49 | node_26 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:49 | node_43 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:49 | node_33 | INFO ] 🔬 Evaluating...
[ 2026-05-14 11:58:49 | node_24 | INFO ] 🔬 Evaluating...
[ 2026-05-14 11:58:49 | node_33 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.044989150017499924, 'test_acc': 0.9852941036224365, 'test_precision': 0.8980392813682556, 'test_recall': 0.9009314775466919, 'test_f1': 0.8992403149604797, 'communication_cost': 2822790}
[ 2026-05-14 11:58:50 | node_24 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.1933973729610443, 'test_acc': 0.9396985173225403, 'test_precision': 0.5802624821662903, 'test_recall': 0.5411311388015747, 'test_f1': 0.5544898509979248, 'communication_cost': 8468370}
[ 2026-05-14 11:58:50 | node_46 | INFO ] 🧩 Model added for round 95 (8/9) from ['node_17']
[ 2026-05-14 11:58:50 | node_7 | INFO ] 🧩 Model added for round 95 (7/7) from ['node_34']
[ 2026-05-14 11:58:50 | node_33 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 11:58:50 | node_24 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 11:58:50 | node_6 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:50 | node_41 | INFO ] 🧩 Model added for round 95 (6/6) from ['node_36']
[ 2026-05-14 11:58:50 | node_7 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:51 | node_33 | INFO ] 🎉 Round 96 of 100 finished.
[ 2026-05-14 11:58:51 | node_37 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:51 | node_33 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 11:58:51 | node_41 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:51 | node_46 | INFO ] 🧩 Model added for round 95 (9/9) from ['node_12']
[ 2026-05-14 11:58:51 | node_33 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 11:58:51 | node_43 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:51 | node_13 | INFO ] 🧩 Model added for round 95 (10/10) from ['node_34']
[ 2026-05-14 11:58:52 | node_46 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:52 | node_33 | INFO ] 🎓 Training step done.
[ 2026-05-14 11:58:52 | node_7 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:52 | node_41 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:52 | node_42 | INFO ] 🧩 Model added for round 95 (7/7) from ['node_36']
[ 2026-05-14 11:58:52 | node_17 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:52 | node_13 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:52 | node_24 | INFO ] 🎉 Round 96 of 100 finished.
[ 2026-05-14 11:58:52 | node_24 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 11:58:53 | node_42 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:53 | node_24 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 11:58:53 | node_18 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 11:58:53 | node_18 | INFO ] 🔬 Evaluating...
[ 2026-05-14 11:58:53 | node_47 | INFO ] 🧩 Model added for round 95 (6/6) from ['node_12']
[ 2026-05-14 11:58:53 | node_46 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:53 | node_24 | INFO ] 🎓 Training step done.
[ 2026-05-14 11:58:53 | node_18 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.16125860810279846, 'test_acc': 0.9427083134651184, 'test_precision': 0.7567064166069031, 'test_recall': 0.7288662791252136, 'test_f1': 0.7413929104804993, 'communication_cost': 16936740}
[ 2026-05-14 11:58:53 | node_5 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-05-14 11:58:53 | node_49 | INFO ] 🧩 Model added for round 95 (9/10) from ['node_36']
[ 2026-05-14 11:58:53 | node_22 | INFO ] 🧩 Model added for round 95 (13/13) from ['node_34']
[ 2026-05-14 11:58:53 | node_18 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 11:58:54 | node_5 | INFO ] 🔬 Evaluating...
[ 2026-05-14 11:58:54 | node_42 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:54 | node_47 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:54 | node_13 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:54 | node_5 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.2673760652542114, 'test_acc': 0.9429529905319214, 'test_precision': 0.4710850119590759, 'test_recall': 0.4667118787765503, 'test_f1': 0.46547314524650574, 'communication_cost': 22582320}
[ 2026-05-14 11:58:54 | node_5 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 11:58:54 | node_9 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 11:58:54 | node_8 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-05-14 11:58:54 | node_22 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:54 | node_9 | INFO ] 🔬 Evaluating...
[ 2026-05-14 11:58:55 | node_17 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:55 | node_4 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-05-14 11:58:55 | node_48 | INFO ] 🧩 Model added for round 95 (6/6) from ['node_12']
[ 2026-05-14 11:58:55 | node_8 | INFO ] 🔬 Evaluating...
[ 2026-05-14 11:58:55 | node_47 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:55 | node_4 | INFO ] 🔬 Evaluating...
[ 2026-05-14 11:58:55 | node_9 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.11218418926000595, 'test_acc': 0.9836065769195557, 'test_precision': 0.8636612296104431, 'test_recall': 0.8733165264129639, 'test_f1': 0.8674375414848328, 'communication_cost': 5645580}
[ 2026-05-14 11:58:55 | node_8 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.06637077778577805, 'test_acc': 0.9937888383865356, 'test_precision': 0.9971532225608826, 'test_recall': 0.9924085140228271, 'test_f1': 0.994527280330658, 'communication_cost': 8468370}
[ 2026-05-14 11:58:55 | node_9 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 11:58:55 | node_8 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 11:58:55 | node_48 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:55 | node_4 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.34917140007019043, 'test_acc': 0.907975435256958, 'test_precision': 0.815571129322052, 'test_recall': 0.8128809928894043, 'test_f1': 0.8099258542060852, 'communication_cost': 16936740}
[ 2026-05-14 11:58:55 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 11:58:56 | node_49 | INFO ] 🧩 Model added for round 95 (10/10) from ['node_12']
[ 2026-05-14 11:58:56 | node_36 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:56 | node_48 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:56 | node_23 | INFO ] 🧩 Model added for round 95 (10/10) from ['node_34']
[ 2026-05-14 11:58:56 | node_15 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-05-14 11:58:56 | node_9 | INFO ] 🎉 Round 96 of 100 finished.
[ 2026-05-14 11:58:56 | node_49 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:56 | node_22 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:58:56 | node_15 | INFO ] 🔬 Evaluating...
[ 2026-05-14 11:58:57 | node_9 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 11:58:57 | node_23 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:58:57 | node_9 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 11:58:57 | node_33 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 11:58:57 | node_15 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.048633892089128494, 'test_acc': 0.9921259880065918, 'test_precision': 0.875984251499176, 'test_recall': 0.8708169460296631, 'test_f1': 0.8733456134796143, 'communication_cost': 14113950}
[ 2026-05-14 11:58:57 | node_33 | INFO ] ✅ [FORCE] Local model added for round 96. (1/2)
[ 2026-05-14 11:58:57 | node_15 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 11:58:57 | node_33 | INFO ] 📤 Sending model to 1 direct neighbors: ['node_46']
[ 2026-05-14 11:58:57 | node_8 | INFO ] 🎉 Round 96 of 100 finished.
[ 2026-05-14 11:58:57 | node_8 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 11:58:57 | node_8 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 11:58:57 | node_18 | INFO ] 🎉 Round 96 of 100 finished.
