[ 2026-05-14 04:51:21 | None | INFO ] Created experiment folder: /home/hoap/p2pfl/experiments/p2pfl_MNIST_RandomIIDPartitionStrategy_DSGTAggregator_model_build_fn_20260514_045121 and copied dsgt_test.yaml
[ 2026-05-14 04:54:17 | node | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:17 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:17 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:17 | node | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:17 | node | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:18 | node | INFO ] 📈 Evaluated. Results: {'test_loss': 0.14364579319953918, 'test_acc': 0.9664999842643738, 'test_precision': 0.9683804512023926, 'test_recall': 0.9678823947906494, 'test_f1': 0.9655507206916809, 'communication_cost': 11291160}
[ 2026-05-14 04:54:18 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:18 | node | INFO ] 🎉 Round 15 of 20 finished.
[ 2026-05-14 04:54:18 | node | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:18 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:18 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:18 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:18 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:18 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:18 | node_3 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:18 | node_3 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:18 | node_4 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:18 | node_4 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:18 | node_2 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.11296457797288895, 'test_acc': 0.9775000214576721, 'test_precision': 0.9787689447402954, 'test_recall': 0.9775276780128479, 'test_f1': 0.9763025641441345, 'communication_cost': 11291160}
[ 2026-05-14 04:54:18 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:18 | node_1 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.11039777100086212, 'test_acc': 0.9739999771118164, 'test_precision': 0.9737595319747925, 'test_recall': 0.9753357768058777, 'test_f1': 0.9715325236320496, 'communication_cost': 11291160}
[ 2026-05-14 04:54:18 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:18 | node_2 | INFO ] 🎉 Round 15 of 20 finished.
[ 2026-05-14 04:54:18 | node_2 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:18 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:18 | node_4 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.11729555577039719, 'test_acc': 0.972000002861023, 'test_precision': 0.9735904932022095, 'test_recall': 0.974297285079956, 'test_f1': 0.9715842008590698, 'communication_cost': 11291160}
[ 2026-05-14 04:54:18 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:18 | node_1 | INFO ] 🎉 Round 15 of 20 finished.
[ 2026-05-14 04:54:19 | node_1 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:19 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:19 | node_4 | INFO ] 🎉 Round 15 of 20 finished.
[ 2026-05-14 04:54:19 | node_4 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:19 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:19 | node_3 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.14716413617134094, 'test_acc': 0.968999981880188, 'test_precision': 0.9688658118247986, 'test_recall': 0.968536913394928, 'test_f1': 0.9651511311531067, 'communication_cost': 11291160}
[ 2026-05-14 04:54:19 | node_3 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:19 | node_3 | INFO ] 🎉 Round 15 of 20 finished.
[ 2026-05-14 04:54:19 | node_3 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:19 | node_3 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:20 | node | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:20 | node_1 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:20 | node_2 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:21 | node_4 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:21 | node_3 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:25 | node | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:25 | node | INFO ] ✅ [FORCE] Local model added for round 15. (1/5)
[ 2026-05-14 04:54:25 | node | INFO ] 📤 Sending model to 4 direct neighbors: ['node_1', 'node_2', 'node_3', 'node_4']
[ 2026-05-14 04:54:25 | node_1 | INFO ] 🧩 Model added for round 15 (1/5) from ['node']
[ 2026-05-14 04:54:25 | node_2 | INFO ] 🧩 Model added for round 15 (1/5) from ['node']
[ 2026-05-14 04:54:25 | node_3 | INFO ] 🧩 Model added for round 15 (1/5) from ['node']
[ 2026-05-14 04:54:25 | node_4 | INFO ] 🧩 Model added for round 15 (1/5) from ['node']
[ 2026-05-14 04:54:25 | node_1 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:25 | node_1 | INFO ] ✅ [FORCE] Local model added for round 15. (2/5)
[ 2026-05-14 04:54:25 | node_2 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:25 | node_1 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_2', 'node_3', 'node_4']
[ 2026-05-14 04:54:25 | node_2 | INFO ] ✅ [FORCE] Local model added for round 15. (2/5)
[ 2026-05-14 04:54:25 | node_2 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_3', 'node_4']
[ 2026-05-14 04:54:26 | node | INFO ] 🧩 Model added for round 15 (2/5) from ['node_1']
[ 2026-05-14 04:54:26 | node | INFO ] 🧩 Model added for round 15 (3/5) from ['node_2']
[ 2026-05-14 04:54:26 | node_2 | INFO ] 🧩 Model added for round 15 (3/5) from ['node_1']
[ 2026-05-14 04:54:26 | node_1 | INFO ] 🧩 Model added for round 15 (3/5) from ['node_2']
[ 2026-05-14 04:54:26 | node_3 | INFO ] 🧩 Model added for round 15 (2/5) from ['node_1']
[ 2026-05-14 04:54:26 | node_3 | INFO ] 🧩 Model added for round 15 (3/5) from ['node_2']
[ 2026-05-14 04:54:26 | node_4 | INFO ] 🧩 Model added for round 15 (2/5) from ['node_1']
[ 2026-05-14 04:54:26 | node_4 | INFO ] 🧩 Model added for round 15 (3/5) from ['node_2']
[ 2026-05-14 04:54:26 | node_4 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:26 | node_4 | INFO ] ✅ [FORCE] Local model added for round 15. (4/5)
[ 2026-05-14 04:54:26 | node_4 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_2', 'node_3']
[ 2026-05-14 04:54:26 | node | INFO ] 🧩 Model added for round 15 (4/5) from ['node_4']
[ 2026-05-14 04:54:26 | node_1 | INFO ] 🧩 Model added for round 15 (4/5) from ['node_4']
[ 2026-05-14 04:54:26 | node_2 | INFO ] 🧩 Model added for round 15 (4/5) from ['node_4']
[ 2026-05-14 04:54:26 | node_3 | INFO ] 🧩 Model added for round 15 (4/5) from ['node_4']
[ 2026-05-14 04:54:26 | node_3 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:26 | node_3 | INFO ] ✅ [FORCE] Local model added for round 15. (5/5)
[ 2026-05-14 04:54:26 | node_3 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_2', 'node_4']
[ 2026-05-14 04:54:26 | node | INFO ] 🧩 Model added for round 15 (5/5) from ['node_3']
[ 2026-05-14 04:54:26 | ModelPackager | INFO ] Round 15: Interval reached (2). Authorized node saving & pushing...
[ 2026-05-14 04:54:26 | node | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:26 | node_1 | INFO ] 🧩 Model added for round 15 (5/5) from ['node_3']
[ 2026-05-14 04:54:26 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:26 | node_1 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:26 | node_2 | INFO ] 🧩 Model added for round 15 (5/5) from ['node_3']
[ 2026-05-14 04:54:26 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:26 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:26 | node_4 | INFO ] 🧩 Model added for round 15 (5/5) from ['node_3']
[ 2026-05-14 04:54:26 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:26 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:26 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:26 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:26 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:26 | node_3 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:26 | node_3 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:27 | node_3 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.15182998776435852, 'test_acc': 0.9695000052452087, 'test_precision': 0.970531702041626, 'test_recall': 0.9686374068260193, 'test_f1': 0.9664186239242554, 'communication_cost': 11291160}
[ 2026-05-14 04:54:27 | node_3 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:27 | node_3 | INFO ] 🎉 Round 16 of 20 finished.
[ 2026-05-14 04:54:27 | node_3 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:27 | node_3 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:27 | node | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:27 | node | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:27 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:27 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:27 | node_4 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:27 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:28 | node_4 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:28 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:28 | node_1 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.11336536705493927, 'test_acc': 0.972000002861023, 'test_precision': 0.9716862440109253, 'test_recall': 0.9722791314125061, 'test_f1': 0.968758225440979, 'communication_cost': 11291160}
[ 2026-05-14 04:54:28 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:28 | node_1 | INFO ] 🎉 Round 16 of 20 finished.
[ 2026-05-14 04:54:28 | node_1 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:28 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:28 | node_2 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.11203497648239136, 'test_acc': 0.9754999876022339, 'test_precision': 0.9762630462646484, 'test_recall': 0.9759976267814636, 'test_f1': 0.9739803075790405, 'communication_cost': 11291160}
[ 2026-05-14 04:54:28 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:28 | node | INFO ] 📈 Evaluated. Results: {'test_loss': 0.15700404345989227, 'test_acc': 0.965499997138977, 'test_precision': 0.9659970998764038, 'test_recall': 0.9666341543197632, 'test_f1': 0.9635218381881714, 'communication_cost': 11291160}
[ 2026-05-14 04:54:28 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:28 | node_2 | INFO ] 🎉 Round 16 of 20 finished.
[ 2026-05-14 04:54:28 | node_2 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:28 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:28 | node | INFO ] 🎉 Round 16 of 20 finished.
[ 2026-05-14 04:54:28 | node | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:28 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:28 | node_4 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.12479054927825928, 'test_acc': 0.968500018119812, 'test_precision': 0.9674714803695679, 'test_recall': 0.9708089828491211, 'test_f1': 0.9661621451377869, 'communication_cost': 11291160}
[ 2026-05-14 04:54:28 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:28 | node_4 | INFO ] 🎉 Round 16 of 20 finished.
[ 2026-05-14 04:54:28 | node_4 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:28 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:29 | node_3 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:30 | node_1 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:30 | node_4 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:30 | node_2 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:30 | node | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:34 | node_3 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:34 | node_3 | INFO ] ✅ [FORCE] Local model added for round 16. (1/5)
[ 2026-05-14 04:54:34 | node_3 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_2', 'node_4']
[ 2026-05-14 04:54:34 | node | INFO ] 🧩 Model added for round 16 (1/5) from ['node_3']
[ 2026-05-14 04:54:34 | node_1 | INFO ] 🧩 Model added for round 16 (1/5) from ['node_3']
[ 2026-05-14 04:54:34 | node_2 | INFO ] 🧩 Model added for round 16 (1/5) from ['node_3']
[ 2026-05-14 04:54:34 | node_4 | INFO ] 🧩 Model added for round 16 (1/5) from ['node_3']
[ 2026-05-14 04:54:35 | node_1 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:35 | node_1 | INFO ] ✅ [FORCE] Local model added for round 16. (2/5)
[ 2026-05-14 04:54:35 | node_1 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_2', 'node_3', 'node_4']
[ 2026-05-14 04:54:35 | node | INFO ] 🧩 Model added for round 16 (2/5) from ['node_1']
[ 2026-05-14 04:54:35 | node_2 | INFO ] 🧩 Model added for round 16 (2/5) from ['node_1']
[ 2026-05-14 04:54:35 | node_3 | INFO ] 🧩 Model added for round 16 (2/5) from ['node_1']
[ 2026-05-14 04:54:35 | node_4 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:35 | node_4 | INFO ] ✅ [FORCE] Local model added for round 16. (2/5)
[ 2026-05-14 04:54:35 | node_4 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_2', 'node_3']
[ 2026-05-14 04:54:35 | node | INFO ] 🧩 Model added for round 16 (3/5) from ['node_4']
[ 2026-05-14 04:54:35 | node_4 | INFO ] 🧩 Model added for round 16 (3/5) from ['node_1']
[ 2026-05-14 04:54:35 | node_2 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:35 | node_2 | INFO ] ✅ [FORCE] Local model added for round 16. (3/5)
[ 2026-05-14 04:54:35 | node_2 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_3', 'node_4']
[ 2026-05-14 04:54:35 | node | INFO ] 🧩 Model added for round 16 (4/5) from ['node_2']
[ 2026-05-14 04:54:35 | node_1 | INFO ] 🧩 Model added for round 16 (3/5) from ['node_4']
[ 2026-05-14 04:54:35 | node_2 | INFO ] 🧩 Model added for round 16 (4/5) from ['node_4']
[ 2026-05-14 04:54:35 | node_1 | INFO ] 🧩 Model added for round 16 (4/5) from ['node_2']
[ 2026-05-14 04:54:35 | node_3 | INFO ] 🧩 Model added for round 16 (3/5) from ['node_4']
[ 2026-05-14 04:54:35 | node | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:35 | node | INFO ] ✅ [FORCE] Local model added for round 16. (5/5)
[ 2026-05-14 04:54:35 | node | INFO ] 📤 Sending model to 4 direct neighbors: ['node_1', 'node_2', 'node_3', 'node_4']
[ 2026-05-14 04:54:35 | node_3 | INFO ] 🧩 Model added for round 16 (4/5) from ['node_2']
[ 2026-05-14 04:54:35 | node_1 | INFO ] 🧩 Model added for round 16 (5/5) from ['node']
[ 2026-05-14 04:54:35 | node_4 | INFO ] 🧩 Model added for round 16 (4/5) from ['node_2']
[ 2026-05-14 04:54:35 | node_1 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:35 | node_2 | INFO ] 🧩 Model added for round 16 (5/5) from ['node']
[ 2026-05-14 04:54:35 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:35 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:35 | node_3 | INFO ] 🧩 Model added for round 16 (5/5) from ['node']
[ 2026-05-14 04:54:36 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:36 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:36 | node_4 | INFO ] 🧩 Model added for round 16 (5/5) from ['node']
[ 2026-05-14 04:54:36 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:36 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:36 | node | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:36 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:36 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:36 | node | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:36 | node | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:36 | node | INFO ] 📈 Evaluated. Results: {'test_loss': 0.1609782576560974, 'test_acc': 0.9679999947547913, 'test_precision': 0.9699097275733948, 'test_recall': 0.9705337882041931, 'test_f1': 0.9679132103919983, 'communication_cost': 11291160}
[ 2026-05-14 04:54:36 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:36 | node | INFO ] 🎉 Round 17 of 20 finished.
[ 2026-05-14 04:54:36 | node | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:36 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:37 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:37 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:37 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:37 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:37 | node_4 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:37 | node_3 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:37 | node_4 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:37 | node_3 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:37 | node_1 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.10074200481176376, 'test_acc': 0.9729999899864197, 'test_precision': 0.9714018106460571, 'test_recall': 0.9742650985717773, 'test_f1': 0.9695011973381042, 'communication_cost': 11291160}
[ 2026-05-14 04:54:37 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:37 | node_2 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.11146006733179092, 'test_acc': 0.9750000238418579, 'test_precision': 0.9770996570587158, 'test_recall': 0.9745498895645142, 'test_f1': 0.9734272360801697, 'communication_cost': 11291160}
[ 2026-05-14 04:54:37 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:37 | node_1 | INFO ] 🎉 Round 17 of 20 finished.
[ 2026-05-14 04:54:37 | node_1 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:37 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:37 | node_2 | INFO ] 🎉 Round 17 of 20 finished.
[ 2026-05-14 04:54:37 | node_2 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:37 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:37 | node_4 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.12128221988677979, 'test_acc': 0.9695000052452087, 'test_precision': 0.9692896008491516, 'test_recall': 0.970543622970581, 'test_f1': 0.9671893119812012, 'communication_cost': 11291160}
[ 2026-05-14 04:54:37 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:37 | node_3 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.14838667213916779, 'test_acc': 0.9714999794960022, 'test_precision': 0.9723350405693054, 'test_recall': 0.9721739292144775, 'test_f1': 0.969698965549469, 'communication_cost': 11291160}
[ 2026-05-14 04:54:37 | node_3 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:37 | node_4 | INFO ] 🎉 Round 17 of 20 finished.
[ 2026-05-14 04:54:37 | node_4 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:37 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:37 | node_3 | INFO ] 🎉 Round 17 of 20 finished.
[ 2026-05-14 04:54:37 | node_3 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:37 | node_3 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:38 | node | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:39 | node_4 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:39 | node_3 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:39 | node_1 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:39 | node_2 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:43 | node | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:43 | node | INFO ] ✅ [FORCE] Local model added for round 17. (1/5)
[ 2026-05-14 04:54:43 | node | INFO ] 📤 Sending model to 4 direct neighbors: ['node_1', 'node_2', 'node_3', 'node_4']
[ 2026-05-14 04:54:43 | node_1 | INFO ] 🧩 Model added for round 17 (1/5) from ['node']
[ 2026-05-14 04:54:43 | node_2 | INFO ] 🧩 Model added for round 17 (1/5) from ['node']
[ 2026-05-14 04:54:43 | node_3 | INFO ] 🧩 Model added for round 17 (1/5) from ['node']
[ 2026-05-14 04:54:43 | node_4 | INFO ] 🧩 Model added for round 17 (1/5) from ['node']
[ 2026-05-14 04:54:44 | node_4 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:44 | node_4 | INFO ] ✅ [FORCE] Local model added for round 17. (2/5)
[ 2026-05-14 04:54:44 | node_4 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_2', 'node_3']
[ 2026-05-14 04:54:44 | node | INFO ] 🧩 Model added for round 17 (2/5) from ['node_4']
[ 2026-05-14 04:54:44 | node_1 | INFO ] 🧩 Model added for round 17 (2/5) from ['node_4']
[ 2026-05-14 04:54:44 | node_3 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:44 | node_3 | INFO ] ✅ [FORCE] Local model added for round 17. (2/5)
[ 2026-05-14 04:54:44 | node_3 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_2', 'node_4']
[ 2026-05-14 04:54:44 | node_2 | INFO ] 🧩 Model added for round 17 (2/5) from ['node_4']
[ 2026-05-14 04:54:44 | node | INFO ] 🧩 Model added for round 17 (3/5) from ['node_3']
[ 2026-05-14 04:54:44 | node_3 | INFO ] 🧩 Model added for round 17 (3/5) from ['node_4']
[ 2026-05-14 04:54:44 | node_1 | INFO ] 🧩 Model added for round 17 (3/5) from ['node_3']
[ 2026-05-14 04:54:44 | node_2 | INFO ] 🧩 Model added for round 17 (3/5) from ['node_3']
[ 2026-05-14 04:54:44 | node_4 | INFO ] 🧩 Model added for round 17 (3/5) from ['node_3']
[ 2026-05-14 04:54:44 | node_1 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:44 | node_1 | INFO ] ✅ [FORCE] Local model added for round 17. (4/5)
[ 2026-05-14 04:54:44 | node_1 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_2', 'node_3', 'node_4']
[ 2026-05-14 04:54:44 | node | INFO ] 🧩 Model added for round 17 (4/5) from ['node_1']
[ 2026-05-14 04:54:44 | node_2 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:44 | node_2 | INFO ] 🧩 Model added for round 17 (4/5) from ['node_1']
[ 2026-05-14 04:54:44 | node_2 | INFO ] ✅ [FORCE] Local model added for round 17. (5/5)
[ 2026-05-14 04:54:44 | node_2 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_3', 'node_4']
[ 2026-05-14 04:54:45 | node | INFO ] 🧩 Model added for round 17 (5/5) from ['node_2']
[ 2026-05-14 04:54:45 | node_3 | INFO ] 🧩 Model added for round 17 (4/5) from ['node_1']
[ 2026-05-14 04:54:45 | ModelPackager | INFO ] Round 17: Interval reached (2). Authorized node saving & pushing...
[ 2026-05-14 04:54:45 | node | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:45 | node_1 | INFO ] 🧩 Model added for round 17 (5/5) from ['node_2']
[ 2026-05-14 04:54:45 | node_4 | INFO ] 🧩 Model added for round 17 (4/5) from ['node_1']
[ 2026-05-14 04:54:45 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:45 | node_3 | INFO ] 🧩 Model added for round 17 (5/5) from ['node_2']
[ 2026-05-14 04:54:45 | node_1 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:45 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:45 | node_4 | INFO ] 🧩 Model added for round 17 (5/5) from ['node_2']
[ 2026-05-14 04:54:45 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:45 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:45 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:45 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:45 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:45 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
